24/09/06 10:07:00 | INFO | root | Reading sequences from loki-ASV2_dfast_all_protein_ORFs.faa
24/09/06 11:11:09 | INFO | root | Predicted structure for LOKIASV2_00580 hypothetical protein with length 285, pLDDT 61.0, pTM 0.392 in 4.5s (amortized, batch size 3). 2317 / 4544 completed.
24/09/06 11:11:22 | INFO | root | Predicted structure for LOKIASV2_05420 hypothetical protein with length 285, pLDDT 85.1, pTM 0.671 in 4.5s (amortized, batch size 3). 2318 / 4544 completed.
24/09/06 11:11:22 | INFO | root | Predicted structure for LOKIASV2_06790 ABC transporter ATP-binding protein with length 285, pLDDT 92.6, pTM 0.875 in 4.5s (amortized, batch size 3). 2319 / 4544 completed.
24/09/06 11:11:22 | INFO | root | Predicted structure for LOKIASV2_16710 hypothetical protein with length 285, pLDDT 42.4, pTM 0.380 in 4.5s (amortized, batch size 3). 2320 / 4544 completed.
24/09/06 11:11:36 | INFO | root | Predicted structure for LOKIASV2_25700 hypothetical protein with length 285, pLDDT 86.9, pTM 0.934 in 4.5s (amortized, batch size 3). 2321 / 4544 completed.
24/09/06 11:11:36 | INFO | root | Predicted structure for LOKIASV2_29900 hypothetical protein with length 285, pLDDT 86.3, pTM 0.641 in 4.5s (amortized, batch size 3). 2322 / 4544 completed.
24/09/06 11:11:36 | INFO | root | Predicted structure for LOKIASV2_36890 histidinol-phosphatase with length 285, pLDDT 85.9, pTM 0.934 in 4.5s (amortized, batch size 3). 2323 / 4544 completed.
24/09/06 11:11:49 | INFO | root | Predicted structure for LOKIASV2_42930 hypothetical protein with length 285, pLDDT 60.0, pTM 0.393 in 4.5s (amortized, batch size 3). 2324 / 4544 completed.
24/09/06 11:11:49 | INFO | root | Predicted structure for LOKIASV2_01720 hypothetical protein with length 286, pLDDT 82.7, pTM 0.855 in 4.5s (amortized, batch size 3). 2325 / 4544 completed.
24/09/06 11:11:49 | INFO | root | Predicted structure for LOKIASV2_08340 tRNA pseudouridine-38-40- synthase TruA with length 286, pLDDT 92.3, pTM 0.943 in 4.5s (amortized, batch size 3). 2326 / 4544 completed.
24/09/06 11:12:03 | INFO | root | Predicted structure for LOKIASV2_08740 hypothetical protein with length 286, pLDDT 77.5, pTM 0.657 in 4.5s (amortized, batch size 3). 2327 / 4544 completed.
24/09/06 11:12:03 | INFO | root | Predicted structure for LOKIASV2_29750 hypothetical protein with length 286, pLDDT 81.5, pTM 0.879 in 4.5s (amortized, batch size 3). 2328 / 4544 completed.
24/09/06 11:12:03 | INFO | root | Predicted structure for LOKIASV2_34790 class I SAM-dependent methyltransferase family protein with length 286, pLDDT 92.7, pTM 0.953 in 4.5s (amortized, batch size 3). 2329 / 4544 completed.
24/09/06 11:12:17 | INFO | root | Predicted structure for LOKIASV2_41130 glucose-1-phosphate thymidylyltransferase RfbA with length 286, pLDDT 84.8, pTM 0.907 in 4.5s (amortized, batch size 3). 2330 / 4544 completed.
24/09/06 11:12:17 | INFO | root | Predicted structure for LOKIASV2_45020 N-A with length 286, pLDDT 88.7, pTM 0.928 in 4.5s (amortized, batch size 3). 2331 / 4544 completed.
24/09/06 11:12:17 | INFO | root | Predicted structure for LOKIASV2_01080 S-methyl-5'-thioadenosine phosphorylase with length 287, pLDDT 90.0, pTM 0.938 in 4.5s (amortized, batch size 3). 2332 / 4544 completed.
24/09/06 11:12:30 | INFO | root | Predicted structure for LOKIASV2_15450 ribonuclease H-like domain-containing protein with length 287, pLDDT 93.0, pTM 0.954 in 4.5s (amortized, batch size 3). 2333 / 4544 completed.
24/09/06 11:12:30 | INFO | root | Predicted structure for LOKIASV2_19810 L-seryl-tRNA-Sec- kinase with length 287, pLDDT 80.9, pTM 0.710 in 4.5s (amortized, batch size 3). 2334 / 4544 completed.
24/09/06 11:12:30 | INFO | root | Predicted structure for LOKIASV2_29110 hypothetical protein with length 287, pLDDT 86.3, pTM 0.596 in 4.5s (amortized, batch size 3). 2335 / 4544 completed.
24/09/06 11:12:44 | INFO | root | Predicted structure for LOKIASV2_32510 hypothetical protein with length 287, pLDDT 48.4, pTM 0.434 in 4.5s (amortized, batch size 3). 2336 / 4544 completed.
24/09/06 11:12:44 | INFO | root | Predicted structure for LOKIASV2_33610 bifunctional methylenetetrahydrofolate dehydrogenase-methenyltetrahydrofolate cyclohydrolase FolD with length 287, pLDDT 96.0, pTM 0.970 in 4.5s (amortized, batch size 3). 2337 / 4544 completed.
24/09/06 11:12:44 | INFO | root | Predicted structure for LOKIASV2_35050 hypothetical protein with length 287, pLDDT 64.2, pTM 0.270 in 4.5s (amortized, batch size 3). 2338 / 4544 completed.
24/09/06 11:12:58 | INFO | root | Predicted structure for LOKIASV2_40240 hypothetical protein with length 287, pLDDT 69.6, pTM 0.729 in 4.6s (amortized, batch size 3). 2339 / 4544 completed.
24/09/06 11:12:58 | INFO | root | Predicted structure for LOKIASV2_43170 methylenetetrahydrofolate reductase [NAD-P-H] with length 287, pLDDT 93.4, pTM 0.960 in 4.6s (amortized, batch size 3). 2340 / 4544 completed.
24/09/06 11:12:58 | INFO | root | Predicted structure for LOKIASV2_00240 DUF2110 family protein with length 288, pLDDT 81.2, pTM 0.857 in 4.6s (amortized, batch size 3). 2341 / 4544 completed.
24/09/06 11:13:11 | INFO | root | Predicted structure for LOKIASV2_06330 TrmJ-YjtD family RNA methyltransferase with length 288, pLDDT 87.0, pTM 0.834 in 4.6s (amortized, batch size 3). 2342 / 4544 completed.
24/09/06 11:13:11 | INFO | root | Predicted structure for LOKIASV2_08820 thiamine pyrophosphate-dependent enzyme with length 288, pLDDT 90.3, pTM 0.922 in 4.6s (amortized, batch size 3). 2343 / 4544 completed.
24/09/06 11:13:11 | INFO | root | Predicted structure for LOKIASV2_10580 hypothetical protein with length 288, pLDDT 34.4, pTM 0.203 in 4.6s (amortized, batch size 3). 2344 / 4544 completed.
24/09/06 11:13:26 | INFO | root | Predicted structure for LOKIASV2_04470 hypothetical protein with length 289, pLDDT 88.8, pTM 0.931 in 4.7s (amortized, batch size 3). 2345 / 4544 completed.
24/09/06 11:13:26 | INFO | root | Predicted structure for LOKIASV2_07420 hypothetical protein with length 289, pLDDT 89.2, pTM 0.703 in 4.7s (amortized, batch size 3). 2346 / 4544 completed.
24/09/06 11:13:26 | INFO | root | Predicted structure for LOKIASV2_34920 histidinol-phosphatase with length 289, pLDDT 92.6, pTM 0.965 in 4.7s (amortized, batch size 3). 2347 / 4544 completed.
24/09/06 11:13:40 | INFO | root | Predicted structure for LOKIASV2_39420 hypothetical protein with length 289, pLDDT 51.1, pTM 0.401 in 4.7s (amortized, batch size 3). 2348 / 4544 completed.
24/09/06 11:13:40 | INFO | root | Predicted structure for LOKIASV2_09550 nitroreductase family protein with length 290, pLDDT 90.7, pTM 0.960 in 4.7s (amortized, batch size 3). 2349 / 4544 completed.
24/09/06 11:13:40 | INFO | root | Predicted structure for LOKIASV2_22780 nitroreductase family protein with length 290, pLDDT 92.6, pTM 0.936 in 4.7s (amortized, batch size 3). 2350 / 4544 completed.
24/09/06 11:13:54 | INFO | root | Predicted structure for LOKIASV2_28770 hypothetical protein with length 290, pLDDT 91.6, pTM 0.958 in 4.7s (amortized, batch size 3). 2351 / 4544 completed.
24/09/06 11:13:54 | INFO | root | Predicted structure for LOKIASV2_32290 hypothetical protein with length 290, pLDDT 88.0, pTM 0.822 in 4.7s (amortized, batch size 3). 2352 / 4544 completed.
24/09/06 11:13:54 | INFO | root | Predicted structure for LOKIASV2_34590 hypothetical protein with length 290, pLDDT 52.1, pTM 0.345 in 4.7s (amortized, batch size 3). 2353 / 4544 completed.
24/09/06 11:14:08 | INFO | root | Predicted structure for LOKIASV2_44570 hypothetical protein with length 290, pLDDT 75.4, pTM 0.818 in 4.7s (amortized, batch size 3). 2354 / 4544 completed.
24/09/06 11:14:08 | INFO | root | Predicted structure for LOKIASV2_15280 hypothetical protein with length 291, pLDDT 93.9, pTM 0.945 in 4.7s (amortized, batch size 3). 2355 / 4544 completed.
24/09/06 11:14:08 | INFO | root | Predicted structure for LOKIASV2_17800 aldo-keto reductase with length 291, pLDDT 92.8, pTM 0.956 in 4.7s (amortized, batch size 3). 2356 / 4544 completed.
24/09/06 11:14:22 | INFO | root | Predicted structure for LOKIASV2_31240 hypothetical protein with length 291, pLDDT 73.3, pTM 0.567 in 4.7s (amortized, batch size 3). 2357 / 4544 completed.
24/09/06 11:14:22 | INFO | root | Predicted structure for LOKIASV2_33190 ATP-binding cassette domain-containing protein with length 291, pLDDT 93.4, pTM 0.913 in 4.7s (amortized, batch size 3). 2358 / 4544 completed.
24/09/06 11:14:22 | INFO | root | Predicted structure for LOKIASV2_35300 hypothetical protein with length 291, pLDDT 94.7, pTM 0.968 in 4.7s (amortized, batch size 3). 2359 / 4544 completed.
24/09/06 11:14:36 | INFO | root | Predicted structure for LOKIASV2_36140 oxidoreductase with length 291, pLDDT 90.8, pTM 0.954 in 4.7s (amortized, batch size 3). 2360 / 4544 completed.
24/09/06 11:14:36 | INFO | root | Predicted structure for LOKIASV2_13660 class I SAM-dependent methyltransferase with length 292, pLDDT 90.4, pTM 0.930 in 4.7s (amortized, batch size 3). 2361 / 4544 completed.
24/09/06 11:14:36 | INFO | root | Predicted structure for LOKIASV2_14500 hypothetical protein with length 292, pLDDT 85.6, pTM 0.910 in 4.7s (amortized, batch size 3). 2362 / 4544 completed.
24/09/06 11:14:50 | INFO | root | Predicted structure for LOKIASV2_19580 hypothetical protein with length 292, pLDDT 66.9, pTM 0.560 in 4.7s (amortized, batch size 3). 2363 / 4544 completed.
24/09/06 11:14:50 | INFO | root | Predicted structure for LOKIASV2_23770 L-serine ammonia-lyase, iron-sulfur-dependent, subunit alpha with length 292, pLDDT 90.4, pTM 0.951 in 4.7s (amortized, batch size 3). 2364 / 4544 completed.
24/09/06 11:14:50 | INFO | root | Predicted structure for LOKIASV2_25050 prenyltransferase with length 292, pLDDT 89.7, pTM 0.943 in 4.7s (amortized, batch size 3). 2365 / 4544 completed.
24/09/06 11:15:05 | INFO | root | Predicted structure for LOKIASV2_29510 hypothetical protein with length 292, pLDDT 74.2, pTM 0.681 in 4.7s (amortized, batch size 3). 2366 / 4544 completed.
24/09/06 11:15:05 | INFO | root | Predicted structure for LOKIASV2_31100 GNAT family N-acetyltransferase with length 292, pLDDT 93.4, pTM 0.949 in 4.7s (amortized, batch size 3). 2367 / 4544 completed.
24/09/06 11:15:05 | INFO | root | Predicted structure for LOKIASV2_34220 hypothetical protein with length 292, pLDDT 83.9, pTM 0.644 in 4.7s (amortized, batch size 3). 2368 / 4544 completed.
24/09/06 11:15:19 | INFO | root | Predicted structure for LOKIASV2_38120 carboxylating nicotinate-nucleotide diphosphorylase with length 292, pLDDT 91.5, pTM 0.953 in 4.7s (amortized, batch size 3). 2369 / 4544 completed.
24/09/06 11:15:19 | INFO | root | Predicted structure for LOKIASV2_38460 DNA-directed RNA polymerase subunit D with length 292, pLDDT 90.4, pTM 0.885 in 4.7s (amortized, batch size 3). 2370 / 4544 completed.
24/09/06 11:15:19 | INFO | root | Predicted structure for LOKIASV2_40400 hypothetical protein with length 292, pLDDT 80.9, pTM 0.802 in 4.7s (amortized, batch size 3). 2371 / 4544 completed.
24/09/06 11:15:33 | INFO | root | Predicted structure for LOKIASV2_43790 shikimate dehydrogenase with length 292, pLDDT 95.8, pTM 0.963 in 4.8s (amortized, batch size 3). 2372 / 4544 completed.
24/09/06 11:15:33 | INFO | root | Predicted structure for LOKIASV2_13540 hypothetical protein with length 293, pLDDT 68.5, pTM 0.690 in 4.8s (amortized, batch size 3). 2373 / 4544 completed.
24/09/06 11:15:33 | INFO | root | Predicted structure for LOKIASV2_14970 hypothetical protein with length 293, pLDDT 83.5, pTM 0.718 in 4.8s (amortized, batch size 3). 2374 / 4544 completed.
24/09/06 11:15:48 | INFO | root | Predicted structure for LOKIASV2_16240 alpha-beta hydrolase with length 293, pLDDT 82.5, pTM 0.861 in 4.8s (amortized, batch size 3). 2375 / 4544 completed.
24/09/06 11:15:48 | INFO | root | Predicted structure for LOKIASV2_22600 extradiol dioxygenase with length 293, pLDDT 90.5, pTM 0.954 in 4.8s (amortized, batch size 3). 2376 / 4544 completed.
24/09/06 11:15:48 | INFO | root | Predicted structure for LOKIASV2_25660 carbon-nitrogen hydrolase with length 293, pLDDT 79.7, pTM 0.879 in 4.8s (amortized, batch size 3). 2377 / 4544 completed.
24/09/06 11:16:02 | INFO | root | Predicted structure for LOKIASV2_31720 hypothetical protein with length 293, pLDDT 88.4, pTM 0.896 in 4.8s (amortized, batch size 3). 2378 / 4544 completed.
24/09/06 11:16:02 | INFO | root | Predicted structure for LOKIASV2_35200 hypothetical protein with length 293, pLDDT 78.5, pTM 0.833 in 4.8s (amortized, batch size 3). 2379 / 4544 completed.
24/09/06 11:16:02 | INFO | root | Predicted structure for LOKIASV2_36760 hypothetical protein with length 293, pLDDT 86.5, pTM 0.914 in 4.8s (amortized, batch size 3). 2380 / 4544 completed.
24/09/06 11:16:16 | INFO | root | Predicted structure for LOKIASV2_01840 hypothetical protein with length 294, pLDDT 56.8, pTM 0.416 in 4.8s (amortized, batch size 3). 2381 / 4544 completed.
24/09/06 11:16:16 | INFO | root | Predicted structure for LOKIASV2_03880 hypothetical protein with length 294, pLDDT 30.3, pTM 0.165 in 4.8s (amortized, batch size 3). 2382 / 4544 completed.
24/09/06 11:16:16 | INFO | root | Predicted structure for LOKIASV2_07740 hypothetical protein with length 294, pLDDT 87.6, pTM 0.936 in 4.8s (amortized, batch size 3). 2383 / 4544 completed.
24/09/06 11:16:31 | INFO | root | Predicted structure for LOKIASV2_19790 bifunctional fructose-bisphosphatase-inositol-phosphate phosphatase with length 294, pLDDT 87.0, pTM 0.936 in 4.8s (amortized, batch size 3). 2384 / 4544 completed.
24/09/06 11:16:31 | INFO | root | Predicted structure for LOKIASV2_21610 hypothetical protein with length 294, pLDDT 84.1, pTM 0.650 in 4.8s (amortized, batch size 3). 2385 / 4544 completed.
24/09/06 11:16:31 | INFO | root | Predicted structure for LOKIASV2_22500 DUF1295 domain-containing protein with length 294, pLDDT 94.7, pTM 0.966 in 4.8s (amortized, batch size 3). 2386 / 4544 completed.
24/09/06 11:16:45 | INFO | root | Predicted structure for LOKIASV2_24160 3-oxoacyl-[acyl-carrier-protein] reductase with length 294, pLDDT 87.3, pTM 0.910 in 4.8s (amortized, batch size 3). 2387 / 4544 completed.
24/09/06 11:16:45 | INFO | root | Predicted structure for LOKIASV2_29520 NAD-P--dependent oxidoreductase with length 294, pLDDT 96.3, pTM 0.958 in 4.8s (amortized, batch size 3). 2388 / 4544 completed.
24/09/06 11:16:45 | INFO | root | Predicted structure for LOKIASV2_35480 hypothetical protein with length 294, pLDDT 75.1, pTM 0.633 in 4.8s (amortized, batch size 3). 2389 / 4544 completed.
24/09/06 11:16:59 | INFO | root | Predicted structure for LOKIASV2_38000 DNA adenine methylase with length 294, pLDDT 88.0, pTM 0.925 in 4.8s (amortized, batch size 3). 2390 / 4544 completed.
24/09/06 11:16:59 | INFO | root | Predicted structure for LOKIASV2_41030 hypothetical protein with length 294, pLDDT 76.0, pTM 0.608 in 4.8s (amortized, batch size 3). 2391 / 4544 completed.
24/09/06 11:16:59 | INFO | root | Predicted structure for LOKIASV2_00220 hypothetical protein with length 295, pLDDT 92.9, pTM 0.949 in 4.8s (amortized, batch size 3). 2392 / 4544 completed.
24/09/06 11:17:14 | INFO | root | Predicted structure for LOKIASV2_06810 hypothetical protein with length 295, pLDDT 92.7, pTM 0.955 in 4.8s (amortized, batch size 3). 2393 / 4544 completed.
24/09/06 11:17:14 | INFO | root | Predicted structure for LOKIASV2_22530 hypothetical protein with length 295, pLDDT 81.1, pTM 0.814 in 4.8s (amortized, batch size 3). 2394 / 4544 completed.
24/09/06 11:17:14 | INFO | root | Predicted structure for LOKIASV2_35450 hypothetical protein with length 295, pLDDT 91.1, pTM 0.738 in 4.8s (amortized, batch size 3). 2395 / 4544 completed.
24/09/06 11:17:28 | INFO | root | Predicted structure for LOKIASV2_41020 hypothetical protein with length 295, pLDDT 79.8, pTM 0.881 in 4.8s (amortized, batch size 3). 2396 / 4544 completed.
24/09/06 11:17:28 | INFO | root | Predicted structure for LOKIASV2_41140 NAD-P--dependent oxidoreductase with length 295, pLDDT 96.5, pTM 0.975 in 4.8s (amortized, batch size 3). 2397 / 4544 completed.
24/09/06 11:17:28 | INFO | root | Predicted structure for LOKIASV2_43420 hypothetical protein with length 295, pLDDT 59.9, pTM 0.688 in 4.8s (amortized, batch size 3). 2398 / 4544 completed.
24/09/06 11:17:43 | INFO | root | Predicted structure for LOKIASV2_01510 FAD-dependent thymidylate synthase with length 296, pLDDT 85.1, pTM 0.871 in 4.8s (amortized, batch size 3). 2399 / 4544 completed.
24/09/06 11:17:43 | INFO | root | Predicted structure for LOKIASV2_01620 hypothetical protein with length 296, pLDDT 86.1, pTM 0.704 in 4.8s (amortized, batch size 3). 2400 / 4544 completed.
24/09/06 11:17:43 | INFO | root | Predicted structure for LOKIASV2_09450 hypothetical protein with length 296, pLDDT 89.7, pTM 0.941 in 4.8s (amortized, batch size 3). 2401 / 4544 completed.
24/09/06 11:17:57 | INFO | root | Predicted structure for LOKIASV2_10610 hypothetical protein with length 296, pLDDT 88.3, pTM 0.938 in 4.8s (amortized, batch size 3). 2402 / 4544 completed.
24/09/06 11:17:57 | INFO | root | Predicted structure for LOKIASV2_11050 hypothetical protein with length 296, pLDDT 86.4, pTM 0.864 in 4.8s (amortized, batch size 3). 2403 / 4544 completed.
24/09/06 11:17:57 | INFO | root | Predicted structure for LOKIASV2_16930 diaminopimelate epimerase with length 296, pLDDT 94.3, pTM 0.956 in 4.8s (amortized, batch size 3). 2404 / 4544 completed.
24/09/06 11:18:12 | INFO | root | Predicted structure for LOKIASV2_27090 hypothetical protein with length 296, pLDDT 72.4, pTM 0.790 in 4.9s (amortized, batch size 3). 2405 / 4544 completed.
24/09/06 11:18:12 | INFO | root | Predicted structure for LOKIASV2_31110 hypothetical protein with length 296, pLDDT 38.0, pTM 0.221 in 4.9s (amortized, batch size 3). 2406 / 4544 completed.
24/09/06 11:18:12 | INFO | root | Predicted structure for LOKIASV2_32340 class I SAM-dependent methyltransferase with length 296, pLDDT 89.1, pTM 0.934 in 4.9s (amortized, batch size 3). 2407 / 4544 completed.
