original_ORF_annotation	foldseek description	evalue
hypothetical protein	Uncharacterized protein MJ0749 	0.0000002480000000000000000000000000000000000000000
hypothetical protein	Uncharacterized protein y4eN 	0.0727300000000000000000000000000000000000000000000
DUF433 domain-containing protein	Uncharacterized protein y4eO 	0.0000283100000000000000000000000000000000000000000
hypothetical protein	Taxis protein CheF2 	0.0009719000000000000000000000000000000000000000000
hypothetical protein	Crystal structure of the Arg specific cysteine proteinase gingipain R (RGPB) 	0.0000000000000000000000231000000000000000000000000
hypothetical protein	DHD131 	3.5330000000000000000000000000000000000000000000000
hypothetical protein	DNA damage-regulated autophagy modulator protein 1 	0.0124300000000000000000000000000000000000000000000
hypothetical protein	MAU2 chromatid cohesion factor homolog 	0.0000000374000000000000000000000000000000000000000
alpha-beta hydrolase	Crystal structure of human Monoacylglycerol Lipase ABHD6 in complex with oleic acid and octyl glucoside 	0.0000000000000183000000000000000000000000000000000
hypothetical protein	Trafficking protein particle complex subunit 4 	0.0003520000000000000000000000000000000000000000000
hypothetical protein	Uncharacterized N-acetyltransferase YitH 	0.0000000007520000000000000000000000000000000000000
glycoside hydrolase family 31 protein	"Crystal structure of Lactococcus lactis subsp. cremoris GH31 alpha-1,3-glucosidase, P21 space group "	0.0000000000000000000000000000000000000000000000000
hypothetical protein	Protein CANDIDATE G-PROTEIN COUPLED RECEPTOR 8 	0.0745900000000000000000000000000000000000000000000
DJ-1-PfpI family protein	Uncharacterized protease YoaZ 	0.0000000000000099700000000000000000000000000000000
hypothetical protein	Teichoic acid D-alanyltransferase 	8.8660000000000000000000000000000000000000000000000
site-specific DNA-methyltransferase	Modification methylase MthZI 	0.0000000000000000000000000000000000001280000000000
hypothetical protein	"Crystal structure of the lipoprotein localization factor, LolA "	0.0022700000000000000000000000000000000000000000000
RNA-guided endonuclease TnpB family protein	Putative transposase in snaA-snaB intergenic region 	0.0000000000000000000136000000000000000000000000000
hypothetical protein	Crystal Structure of the ISHp608 Transposase 	0.0000023920000000000000000000000000000000000000000
hypothetical protein	Uncharacterized protein YvlB 	0.0000000000610000000000000000000000000000000000000
inorganic phosphate transporter	Putative phosphate permease AF_1798 	0.0000000000000000139000000000000000000000000000000
hypothetical protein	UPF0111 protein TM_0914 	0.0000000337000000000000000000000000000000000000000
hypothetical protein	Iron-sulfur cluster assembly scaffold protein IscU 	0.0000000000000001100000000000000000000000000000000
cysteine desulfurase family protein	Cysteine desulfurase IscS 	0.0000000000000000000000000000000000000000000000275
hypothetical protein	Crystal structure of DsrE/DsrF-like family protein (NP_342589.1) from SULFOLOBUS SOLFATARICUS at 1.49 A resolution 	0.0000000079900000000000000000000000000000000000000
sulfurtransferase TusA family protein	Sulfur carrier protein TusA 	0.0000000028000000000000000000000000000000000000000
N-A	"Structure of beta-lactamase II from Bacillus cereus. R121H, C221D doble mutant with two zinc ions. "	0.0000000000000008550000000000000000000000000000000
alkane 1-monooxygenase	Alkane 1-monooxygenase 2 	0.0000000000000000000000000041100000000000000000000
hypothetical protein	Type III restriction-modification system EcoP15I enzyme mod 	0.0000000000000000000522000000000000000000000000000
alpha-glucosidase-alpha-galactosidase	Alpha-galacturonidase 	0.0000000000000000000000000000054500000000000000000
hypothetical protein		
hypothetical protein	Blue-light-activated protein 	0.0000000000000000000000000000000000000503000000000
hypothetical protein	Tetratricopeptide repeat protein 28 	0.0000000007530000000000000000000000000000000000000
hypothetical protein	Uncharacterized protein TP_0260 	3.3810000000000000000000000000000000000000000000000
hypothetical protein	Sporulation kinase E 	0.0000000000000000000000000000000000532000000000000
hypothetical protein	Probable transposase for insertion sequence element ISH11 	0.0000000001290000000000000000000000000000000000000
TIM barrel protein	D-apiose isomerase 	0.0000000000000000000000237000000000000000000000000
ribulose-phosphate 3-epimerase	Ribulose-phosphate 3-epimerase 	0.0000000000000000000000011600000000000000000000000
xylulokinase	Xylulose kinase 	0.0000000000000000000000000000000000000000000000001
hypothetical protein	RNA binding protein 	5.1530000000000000000000000000000000000000000000000
hypothetical protein	Putative transposase InsQ for insertion sequence element IS609 	0.0049870000000000000000000000000000000000000000000
glycoside hydrolase family 3 C-terminal domain-containing protein	Thermostable beta-glucosidase B 	0.0000000000000000000000000000000000000000000000000
hydrogenase formation protein HypD	Putative hydrogenase expression/formation protein MJ0993 	0.0000000000000000000000000000000000000000000269000
hypothetical protein	Putative hydrogenase maturation protease MJ0631 	0.0000000000000185000000000000000000000000000000000
hydrogenase expression-formation protein HypE	Crystal structure of HypE from Thermococcus kodakaraensis (inward form) 	0.0000000000000000000000000000000000000000779000000
carbamoyltransferase HypF	Probable carbamoyltransferase HypF 	0.0000000000000000000000000000000000000000000000000
response regulator	Sensor kinase CckA 	0.0000000000000000000000000000000000000000000000036
HypC-HybG-HupF family hydrogenase formation chaperone	Hydrogenase maturation factor HypC 	0.0000003940000000000000000000000000000000000000000
hypothetical protein	Uncharacterized protein P7 	0.0000000003720000000000000000000000000000000000000
Ni-Fe hydrogenase subunit alpha	F420-non-reducing hydrogenase vhu subunit A 	0.0000000000000000000000000000000000000000006450000
CoB--CoM heterodisulfide reductase subunit B	"H(2)/formate:CoB-CoM heterodisulfide,ferredoxin reductase subunit B1 "	0.0000000000000000000000000017800000000000000000000
CoB--CoM heterodisulfide reductase subunit C	"H(2):CoB-CoM heterodisulfide,ferredoxin reductase subunit C "	0.0000000284000000000000000000000000000000000000000
hypothetical protein	F420-non-reducing hydrogenase iron-sulfur subunit G 	0.0000000000000000000020300000000000000000000000000
hypothetical protein	O-methyltransferase 10 	0.0469200000000000000000000000000000000000000000000
CoA-transferase subunit beta	3-oxoadipate CoA-transferase subunit B 	0.0000000000000000000000000000001200000000000000000
CoA transferase	Uncharacterized protein AF_1199 	0.0000000000000000000000000000000000000000000001130
MFS transporter	Multidrug resistance protein MdtH 	0.0000000000000019600000000000000000000000000000000
stress response translation initiation inhibitor YciH	Protein translation factor SUI1 homolog 	0.0000000000121000000000000000000000000000000000000
hypothetical protein		
hypothetical protein	Sensor kinase CckA 	0.0000000000000000000001830000000000000000000000000
hypothetical protein	Ribonuclease Y 	0.0251800000000000000000000000000000000000000000000
hypothetical protein	Peroxisomal membrane protein 11A 	0.4876000000000000000000000000000000000000000000000
hypothetical protein	Uncharacterized protein MJ1644 	1.0850000000000000000000000000000000000000000000000
NAD-P--dependent oxidoreductase	Uncharacterized oxidoreductase YkwC 	0.0000000000000000000000000000000000000002140000000
DUF4037 domain-containing protein	Ternary structure of the E52D mutant of ANT-4 with Neomycin and AMPCPP 	0.0001706000000000000000000000000000000000000000000
hypothetical protein		
ABC transporter ATP-binding protein	Nod factor export ATP-binding protein I 	0.0000000000000000000000000000426000000000000000000
ABC transporter permease	Probable multidrug ABC transporter permease YbhS 	0.0000000000000372000000000000000000000000000000000
hypothetical protein	Ribosome-associated ATPase 	0.0000000000038100000000000000000000000000000000000
hypothetical protein	Linearmycin resistance ATP-binding protein LnrL 	0.0000000000000000000000000010800000000000000000000
hypothetical protein	Crystal structure of unautoprocessed form of IS1-inserted Pro-subtilisin E 	0.0000000000000000000003160000000000000000000000000
hypothetical protein	Mediator of RNA polymerase II transcription subunit 11 	0.7366000000000000000000000000000000000000000000000
hypothetical protein	Post-GPI attachment to proteins factor 3 	0.0028410000000000000000000000000000000000000000000
hypothetical protein	Golgi phosphoprotein 3-like 	0.0000000000014600000000000000000000000000000000000
long-chain-fatty-acid--CoA ligase	Putative acyl-CoA synthetase YngI 	0.0000000000000000000000000000000000000000000000000
tyrosine recombinase XerC	Tyrosine recombinase XerC 	0.0000000000000000000000063300000000000000000000000
DNA-3-methyladenine glycosylase	Crystal structure of Clostridium acetobutylicum 8-oxoguanine glycosylase/lyase in its apo-form 	0.0000000000000000000007970000000000000000000000000
secondary thiamine-phosphate synthase enzyme YjbQ	UPF0047 protein MJ1081 	0.0000000000000000000091300000000000000000000000000
deoxyguanosinetriphosphate triphosphohydrolase	Deoxyguanosinetriphosphate triphosphohydrolase-like protein 	0.0000000000000000000826000000000000000000000000000
hypothetical protein	Sensor kinase CckA 	0.0000000002560000000000000000000000000000000000000
hypothetical protein	"Crystal Structure of TTHA0409, Putative DNA Modification Methylase from Thermus thermophilus HB8- Complexed with S-Adenosyl-L-Methionine "	0.0000000000000000000131000000000000000000000000000
MFS transporter	Bacillibactin exporter 	0.0000000001170000000000000000000000000000000000000
hypothetical protein	CDP-archaeol synthase 	0.0000000018000000000000000000000000000000000000000
hypothetical protein	Crystal structure of predicted DNA-binding transcriptional regulator of TetR/AcrR family (NP_350189.1) from Clostridium acetobutylicum at 2.10 A resolution 	0.0001026000000000000000000000000000000000000000000
hemolysin III family protein	UPF0073 membrane protein Mb1114c 	0.0000000000126000000000000000000000000000000000000
hypothetical protein	"Crystal structure of endo-beta-1,4-glucuronan lyase from fungus Trichoderma reesei "	0.0000000000008560000000000000000000000000000000000
hypothetical protein	Crystal structure of a fmn-binding protein (swol_0183) from syntrophomonas wolfei subsp. wolfei at 2.12 A resolution 	0.0000012260000000000000000000000000000000000000000
glycyl-radical enzyme activating protein	Isethionate sulfite-lyase activating enzyme 	0.0000000000000000000000000000000003680000000000000
formate C-acetyltransferase-glycerol dehydratase family glycyl radical enzyme	"1,2-propanediol Dehydration in Roseburia inulinivorans; Structural Basis for Substrate and Enantiomer Selectivity "	0.0000000000000000000000000000000000000000000001580
hypothetical protein	Crystal Structure of Engineered Protein. Northeast Structural Genomics Consortium Target OR280. 	0.0050190000000000000000000000000000000000000000000
ABC transporter ATP-binding protein	Putative multidrug export ATP-binding/permease protein SAUSA300_1847 	0.0000000000000000000000000000000000000000989000000
ABC transporter ATP-binding protein	Uncharacterized ABC transporter ATP-binding protein YwjA 	0.0000000000000000000000000000000000000000000000197
radical SAM protein	Uncharacterized methyltransferase PH0819 	0.0000000000000000000000000000000000000031100000000
hypothetical protein	Polyadenylate-binding protein-interacting protein 7 	0.0065010000000000000000000000000000000000000000000
hypothetical protein	Uncharacterized ABC transporter permease MJ1507 	0.0000000000001050000000000000000000000000000000000
ABC transporter permease	Uncharacterized ABC transporter permease MJ1507 	0.0000000000000000000606000000000000000000000000000
hypothetical protein	Uncharacterized ABC transporter permease MJ1507 	0.0000000000000186000000000000000000000000000000000
hypothetical protein	Tetratricopeptide repeat protein 28 	0.0000000000025400000000000000000000000000000000000
